date,week,time_of_day,enclosure,taxon,length_um
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,626.4
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,642.9
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,701.4
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,629
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,610.4
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,681.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,588.4
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,717.5
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,615
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,634.9
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,615.7
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,665.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,540.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,725.7
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,623.7
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,808
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,700.9
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,457
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,623
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,485.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,592.7
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,666.7
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,714.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,472.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,690.4
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,718.5
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,491.6
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,596.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,652.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,773.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,654.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,906.2
31.05.2023,6,D,E17,cyclopoide Copepoditstadien,601.7
31.05.2023,6,D,E17,Chydorus sphaericus,355.5
31.05.2023,6,D,E17,Chydorus sphaericus,265.2
31.05.2023,6,D,E17,Ceriodaphnia quadrangula,360.5
31.05.2023,6,D,E18,Nauplien,357
31.05.2023,6,D,E18,Nauplien,293.2
31.05.2023,6,D,E18,Nauplien,203
31.05.2023,6,D,E18,Nauplien,172.1
31.05.2023,6,D,E18,Nauplien,232
31.05.2023,6,D,E18,Nauplien,225.3
31.05.2023,6,D,E18,Nauplien,157.6
31.05.2023,6,D,E18,Nauplien,196.3
31.05.2023,6,D,E18,Nauplien,149.6
31.05.2023,6,D,E18,Nauplien,246.6
31.05.2023,6,D,E18,Nauplien,164.3
31.05.2023,6,D,E18,Nauplien,320.2
31.05.2023,6,D,E18,Nauplien,248.8
31.05.2023,6,D,E18,Nauplien,229
31.05.2023,6,D,E18,Nauplien,341.6
31.05.2023,6,D,E18,Nauplien,311.2
31.05.2023,6,D,E18,Nauplien,180
31.05.2023,6,D,E18,Nauplien,393.6
31.05.2023,6,D,E18,Nauplien,238.1
31.05.2023,6,D,E18,Nauplien,272.3
31.05.2023,6,D,E18,Nauplien,190.1
31.05.2023,6,D,E18,Nauplien,258.7
31.05.2023,6,D,E18,Nauplien,148.6
31.05.2023,6,D,E18,Nauplien,180.5
31.05.2023,6,D,E18,Nauplien,140.6
31.05.2023,6,D,E18,Nauplien,240
31.05.2023,6,D,E18,Nauplien,175.8
31.05.2023,6,D,E18,Nauplien,354.6
31.05.2023,6,D,E18,Nauplien,169.5
31.05.2023,6,D,E18,Nauplien,189.3
31.05.2023,6,D,E18,Nauplien,205.5
31.05.2023,6,D,E18,Nauplien,205.1
31.05.2023,6,D,E18,Nauplien,171.1
31.05.2023,6,D,E18,Nauplien,180
31.05.2023,6,D,E18,Nauplien,161.6
31.05.2023,6,D,E18,Nauplien,191
31.05.2023,6,D,E18,Nauplien,190.6
31.05.2023,6,D,E18,Nauplien,245
31.05.2023,6,D,E18,Nauplien,273
31.05.2023,6,D,E18,Nauplien,345.2
31.05.2023,6,D,E18,Nauplien,144
31.05.2023,6,D,E18,Nauplien,150.8
31.05.2023,6,D,E18,Nauplien,287.2
31.05.2023,6,D,E18,Nauplien,295.5
31.05.2023,6,D,E18,Nauplien,204.1
31.05.2023,6,D,E18,Nauplien,225
31.05.2023,6,D,E18,Nauplien,318.1
31.05.2023,6,D,E18,Nauplien,182
31.05.2023,6,D,E18,Nauplien,135.5
31.05.2023,6,D,E18,Nauplien,163.3
31.05.2023,6,D,E18,Nauplien,177.8
31.05.2023,6,D,E18,Nauplien,336.5
31.05.2023,6,D,E18,Nauplien,144.8
31.05.2023,6,D,E18,Nauplien,312.7
31.05.2023,6,D,E18,Nauplien,153
31.05.2023,6,D,E18,Nauplien,282.3
31.05.2023,6,D,E18,Nauplien,178.1
31.05.2023,6,D,E18,Nauplien,199.1
31.05.2023,6,D,E18,Nauplien,272.2
31.05.2023,6,D,E18,Nauplien,241.1
31.05.2023,6,D,E18,Nauplien,212.8
31.05.2023,6,D,E18,Nauplien,178.5
31.05.2023,6,D,E18,Nauplien,121.5
31.05.2023,6,D,E18,Nauplien,147
31.05.2023,6,D,E18,Nauplien,151.6
31.05.2023,6,D,E18,Nauplien,318.5
31.05.2023,6,D,E18,Nauplien,159.1
31.05.2023,6,D,E18,Nauplien,345.6
31.05.2023,6,D,E18,Nauplien,226.5
31.05.2023,6,D,E18,Nauplien,248.8
31.05.2023,6,D,E18,Nauplien,264.2
31.05.2023,6,D,E18,Nauplien,281.3
31.05.2023,6,D,E18,Nauplien,205.1
31.05.2023,6,D,E18,Nauplien,307
31.05.2023,6,D,E18,Nauplien,283.3
31.05.2023,6,D,E18,Nauplien,306.2
31.05.2023,6,D,E18,Nauplien,191.8
31.05.2023,6,D,E18,Nauplien,258.7
31.05.2023,6,D,E18,Nauplien,215.6
31.05.2023,6,D,E18,Nauplien,255.8
31.05.2023,6,D,E18,Nauplien,254.6
31.05.2023,6,D,E18,Nauplien,177.1
31.05.2023,6,D,E18,Nauplien,144.6
31.05.2023,6,D,E18,Nauplien,163.5
31.05.2023,6,D,E18,Nauplien,154.1
31.05.2023,6,D,E18,Nauplien,171.6
31.05.2023,6,D,E18,Nauplien,175.1
31.05.2023,6,D,E18,Nauplien,144.1
31.05.2023,6,D,E18,Nauplien,303
31.05.2023,6,D,E18,Nauplien,144.3
31.05.2023,6,D,E18,Nauplien,189.8
31.05.2023,6,D,E18,Nauplien,149.6
31.05.2023,6,D,E18,Nauplien,206.5
31.05.2023,6,D,E18,Nauplien,189.6
31.05.2023,6,D,E18,Nauplien,169.1
31.05.2023,6,D,E18,Nauplien,203.1
31.05.2023,6,D,E18,Nauplien,187.1
31.05.2023,6,D,E18,Nauplien,324.1
31.05.2023,6,D,E18,Nauplien,241.1
31.05.2023,6,D,E18,Nauplien,207.1
31.05.2023,6,D,E18,Eudiaptomus gracilis,976.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,899.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,916.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,930.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,920.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,962.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,962
31.05.2023,6,D,E18,Eudiaptomus gracilis,918.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,876.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,1120.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,924.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,1016.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,941
31.05.2023,6,D,E18,Eudiaptomus gracilis,950.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,994.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,902
31.05.2023,6,D,E18,Eudiaptomus gracilis,1010.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,977.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,986.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,971.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,1132.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,968.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,925.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,897.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,881.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,933.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,981.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,967.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,1099.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,975.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,986.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,855.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,955.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,1018.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,976
31.05.2023,6,D,E18,Eudiaptomus gracilis,913.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,945.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,991
31.05.2023,6,D,E18,Eudiaptomus gracilis,887.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,1098.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,1044.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,1065.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,1021
31.05.2023,6,D,E18,Eudiaptomus gracilis,1092.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,1117
31.05.2023,6,D,E18,Eudiaptomus gracilis,948.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,916.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,899.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,851.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,910
31.05.2023,6,D,E18,Eudiaptomus gracilis,1049.8
31.05.2023,6,D,E18,Eudiaptomus gracilis,881.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,894.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,972.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,1015.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,963.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,1112.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,982.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,869.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,912.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,1039.3
31.05.2023,6,D,E18,Eudiaptomus gracilis,1011.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,917.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,923.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,806.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,964.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,970.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,1108.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,1123.3
31.05.2023,6,D,E18,Eudiaptomus gracilis,963.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,957
31.05.2023,6,D,E18,Eudiaptomus gracilis,923.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,1136.6
31.05.2023,6,D,E18,Eudiaptomus gracilis,955.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,978.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,1101.4
31.05.2023,6,D,E18,Eudiaptomus gracilis,945
31.05.2023,6,D,E18,Eudiaptomus gracilis,998.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,970
31.05.2023,6,D,E18,Eudiaptomus gracilis,923.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,1012
31.05.2023,6,D,E18,Eudiaptomus gracilis,987.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,1048.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,927
31.05.2023,6,D,E18,Eudiaptomus gracilis,961.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,921.5
31.05.2023,6,D,E18,Eudiaptomus gracilis,960
31.05.2023,6,D,E18,Eudiaptomus gracilis,908
31.05.2023,6,D,E18,Eudiaptomus gracilis,907.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,1018.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,848.2
31.05.2023,6,D,E18,Eudiaptomus gracilis,960
31.05.2023,6,D,E18,Eudiaptomus gracilis,961
31.05.2023,6,D,E18,Eudiaptomus gracilis,845.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,943.7
31.05.2023,6,D,E18,Eudiaptomus gracilis,1101.1
31.05.2023,6,D,E18,Eudiaptomus gracilis,1026.1
31.05.2023,6,D,E18,Eudiaptomus gracilis,938
31.05.2023,6,D,E18,Eudiaptomus gracilis,914.9
31.05.2023,6,D,E18,Eudiaptomus gracilis,1073.6
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,727.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,629.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,537.4
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,723.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,656.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,549
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,414.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,398.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,610.9
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,432.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,784.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,395.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,382.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,538.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,347.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,414.1
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,422
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,880.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,628.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,794.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,623.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,514
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,764.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,779.4
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,686.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,454.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,519
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,398.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,452.6
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,535.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,708.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,646.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,421.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,834.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,499.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,458.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,501.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,517.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,639.9
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,391.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,422.1
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,546.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,609.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,554.4
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,792.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,665.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,793
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,764.9
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,727.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,405.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,685.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,397.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,503
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,396.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,596
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,785.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,504
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,410.1
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,553.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,392.1
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,516.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,484.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,538.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,522.4
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,480.1
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,622.4
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,468.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,513.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,491.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,465.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,503.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,624.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,449.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,554.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,524.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,607
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,431.1
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,446.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,448
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,610.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,420.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,457
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,459.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,606.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,680.9
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,619.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,651.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,516.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,493
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,712.4
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,483.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,694.5
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,482.3
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,487.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,536.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,571
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,395.8
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,556.2
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,409.7
31.05.2023,6,D,E18,Eudiaoptums Copepoditstadien ,566.9
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,619
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,512.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,806.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,521
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,502.7
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,593.5
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,562.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,626.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,649.5
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,508.6
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,498.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,521.7
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,699.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,434.7
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,405.5
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,752.5
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,806.5
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,649
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,949.2
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,574
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,420
31.05.2023,6,D,E18,cyclopoide Copepoditstadien,895.7
31.05.2023,6,D,E18,Cyclops spp.,1424.1
31.05.2023,6,D,E18,Cyclops spp.,1395
31.05.2023,6,D,E18,Cyclops spp.,1166
31.05.2023,6,D,E18,Bosmina longirostris,399.2
31.05.2023,6,D,E18,Bosmina longirostris,230
31.05.2023,6,D,E18,Bosmina longirostris,390.6
31.05.2023,6,D,E18,Bosmina longirostris,391
31.05.2023,6,D,E18,Bosmina longirostris,363.7
31.05.2023,6,D,E18,Bosmina longirostris,239.1
31.05.2023,6,D,E18,Bosmina longirostris,388.2
31.05.2023,6,D,E18,Bosmina longirostris,331.1
31.05.2023,6,D,E18,Bosmina longirostris,437.2
31.05.2023,6,D,E18,Bosmina longirostris,278.8
31.05.2023,6,D,E18,Bosmina longirostris,410.2
31.05.2023,6,D,E18,Bosmina longirostris,260.8
31.05.2023,6,D,E18,Bosmina longirostris,333.2
31.05.2023,6,D,E18,Bosmina longirostris,307.5
31.05.2023,6,D,E18,Bosmina longirostris,305.7
31.05.2023,6,D,E18,Bosmina longirostris,360.7
31.05.2023,6,D,E18,Bosmina longirostris,243.6
31.05.2023,6,D,E18,Bosmina longirostris,289.5
31.05.2023,6,D,E18,Bosmina longirostris,229.1
31.05.2023,6,D,E18,Bosmina longirostris,227.8
31.05.2023,6,D,E18,Bosmina longirostris,263.1
31.05.2023,6,D,E18,Bosmina longirostris,250.5
31.05.2023,6,D,E18,Bosmina longirostris,214
31.05.2023,6,D,E18,Bosmina longirostris,244
31.05.2023,6,D,E18,Bosmina longirostris,286.5
31.05.2023,6,D,E18,Bosmina longirostris,271
31.05.2023,6,D,E18,Bosmina longirostris,209.1
31.05.2023,6,D,E18,Bosmina longirostris,326
31.05.2023,6,D,E18,Bosmina longirostris,396.8
31.05.2023,6,D,E18,Bosmina longirostris,341.7
31.05.2023,6,D,E18,Bosmina longirostris,335.6
31.05.2023,6,D,E18,Bosmina longirostris,404.3
31.05.2023,6,D,E18,Bosmina longirostris,400.5
31.05.2023,6,D,E18,Bosmina longirostris,264.1
31.05.2023,6,D,E18,Bosmina longirostris,306.2
31.05.2023,6,D,E18,Bosmina longirostris,301.2
31.05.2023,6,D,E18,Bosmina longirostris,318.5
31.05.2023,6,D,E18,Bosmina longirostris,366.5
31.05.2023,6,D,E18,Bosmina longirostris,390.8
31.05.2023,6,D,E18,Bosmina longirostris,393.8
31.05.2023,6,D,E18,Bosmina longirostris,335.5
31.05.2023,6,D,E18,Bosmina longirostris,306.5
31.05.2023,6,D,E18,Bosmina longirostris,397.5
31.05.2023,6,D,E18,Bosmina longirostris,228.3
31.05.2023,6,D,E18,Bosmina longirostris,336.7
31.05.2023,6,D,E18,Bosmina longirostris,289
31.05.2023,6,D,E18,Bosmina longirostris,385.8
31.05.2023,6,D,E18,Bosmina longirostris,407.7
31.05.2023,6,D,E18,Bosmina longirostris,345.5
31.05.2023,6,D,E18,Bosmina longirostris,375.5
31.05.2023,6,D,E18,Bosmina longirostris,211.1
31.05.2023,6,D,E18,Bosmina longirostris,335.2
31.05.2023,6,D,E18,Bosmina longirostris,310.3
31.05.2023,6,D,E18,Bosmina longirostris,232.8
31.05.2023,6,D,E18,Bosmina longirostris,161.6
31.05.2023,6,D,E18,Bosmina longirostris,218.1
31.05.2023,6,D,E18,Bosmina longirostris,343.8
31.05.2023,6,D,E18,Bosmina longirostris,301.1
31.05.2023,6,D,E18,Bosmina longirostris,243.1
31.05.2023,6,D,E18,Bosmina longirostris,378.7
31.05.2023,6,D,E18,Bosmina longirostris,386.7
31.05.2023,6,D,E18,Bosmina longirostris,242.8
31.05.2023,6,D,E18,Bosmina longirostris,234
31.05.2023,6,D,E18,Bosmina longirostris,223.6
31.05.2023,6,D,E18,Bosmina longirostris,365.8
31.05.2023,6,D,E18,Bosmina longirostris,345.7
31.05.2023,6,D,E18,Bosmina longirostris,410.6
31.05.2023,6,D,E18,Bosmina longirostris,229.6
31.05.2023,6,D,E18,Bosmina longirostris,191.3
31.05.2023,6,D,E18,Bosmina longirostris,228.6
31.05.2023,6,D,E18,Bosmina longirostris,333.6
31.05.2023,6,D,E18,Bosmina longirostris,345.2
31.05.2023,6,D,E18,Bosmina longirostris,434.2
31.05.2023,6,D,E18,Bosmina longirostris,229.3
31.05.2023,6,D,E18,Bosmina longirostris,230.6
31.05.2023,6,D,E18,Bosmina longirostris,251.3
31.05.2023,6,D,E18,Bosmina longirostris,391.1
31.05.2023,6,D,E18,Bosmina longirostris,317
31.05.2023,6,D,E18,Bosmina longirostris,262.6
31.05.2023,6,D,E18,Bosmina longirostris,280.2
31.05.2023,6,D,E18,Bosmina longirostris,430.8
31.05.2023,6,D,E18,Bosmina longirostris,272.2
31.05.2023,6,D,E18,Bosmina longirostris,309.8
31.05.2023,6,D,E18,Bosmina longirostris,231.1
31.05.2023,6,D,E18,Bosmina longirostris,267.2
31.05.2023,6,D,E18,Bosmina longirostris,293.2
31.05.2023,6,D,E18,Bosmina longirostris,285.7
31.05.2023,6,D,E18,Bosmina longirostris,214.6
31.05.2023,6,D,E18,Bosmina longirostris,267.3
31.05.2023,6,D,E18,Bosmina longirostris,367.2
31.05.2023,6,D,E18,Bosmina longirostris,395.2
31.05.2023,6,D,E18,Bosmina longirostris,259.3
31.05.2023,6,D,E18,Bosmina longirostris,230.6
31.05.2023,6,D,E18,Bosmina longirostris,361.7
31.05.2023,6,D,E18,Bosmina longirostris,354.2
31.05.2023,6,D,E18,Bosmina longirostris,263.8
31.05.2023,6,D,E18,Bosmina longirostris,284.8
31.05.2023,6,D,E18,Bosmina longirostris,262.1
31.05.2023,6,D,E18,Bosmina longirostris,353.2
31.05.2023,6,D,E18,Bosmina longirostris,274.3
31.05.2023,6,D,E18,Eurytemora lacustris,1129.5
31.05.2023,6,D,E18,Alona spp.,277.8
31.05.2023,6,D,E19,Nauplien,327.2
31.05.2023,6,D,E19,Nauplien,301.2
31.05.2023,6,D,E19,Nauplien,324.7
31.05.2023,6,D,E19,Nauplien,281.1
31.05.2023,6,D,E19,Nauplien,315.8
